,bookformat,bookedition,pages,weight,rating_value_0,rating_value_1,genre_0,genre_1,genre_2,genre_3,genre_4,genre_5,genre_6,genre_7,genre_8,genre_9,genre_0_weight,genre_1_weight,genre_2_weight,genre_3_weight,genre_4_weight,genre_5_weight,genre_6_weight,genre_7_weight,genre_8_weight,genre_9_weight,totalRating,weightRating1,weightRating0,weightKategori,volume,weight_per_page,lexile_measureNumber,400,401,402,403,404,500,501,502,503,600,601,602,603,604,1,703,704,705,price
276,2,-1,608.0000155288728,498.95000874233574,4.199999806284907,4.800000119209288,9.999999767402183,9.000000348896725,28.999999883701093,4.999999883701092,38.00000023259781,18.999998838175102,55.00000023236498,313.99998454772884,89.99999976740219,233.99999790661965,0.3499999940395355,0.20000000298023224,0.11000000138282769,0.0999999978542327,0.07000000066757203,0.059999996423721315,0.03999999761581421,0.029999998497962938,0.019999999070167612,0.019999998807907104,15902.000563844671,105.99999842047694,204.99999558739367,300.0,1203.5459699083042,0.8206428862688718,590.0000295566858,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,130655.00000000001
291,7,-1,272.9999895318759,3991.6099570691495,3.6999999925494196,4.500000111758707,2.0,64.0,29.99999930220655,101.00000081409236,149.00000267487488,120.99999721162025,376.99999721162027,1.0,58.99999918590764,105.99999790661965,0.5199999809265137,0.23000000417232513,0.11000000138282769,0.03999999914169308,0.01999999899864196,0.019999998807907104,0.019999998807907104,0.01999999899864196,0.009999999535083806,0.009999999403953552,14358.999811727066,0.0,204.99999558739367,304.0,559.0025571274869,14.621279766806818,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,282532.0
292,2,8,337.9999823913674,612.3499679797523,3.4800001460313776,3.7999998956918732,3.0000001162989083,56.000000930391266,26.999999185907644,11.000000116298908,4.999999883701092,18.999998838175102,14.999999302905062,7.00000023236498,296.0000065127389,258.9999982555164,0.20000000298023224,0.17000000178813934,0.1399999986171723,0.11000000300407421,0.08999999966621398,0.07999999523162842,0.06999999880790711,0.059999996995925876,0.050000002145767046,0.029999998211860657,86665.00246756211,105.0000023692846,204.00000537186855,301.0,1287.1642859700244,1.811685329863144,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,244852.0
294,3,-1,202.99998356989792,2538.5605098723327,0.0,0.0,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0001061907956,999.0001061907956,999.0001061907956,999.0000145373635,999.0000145373635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,99.99999684095387,199.99999539554125,303.0,1719.530176523026,12.505225327229386,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,43167.0
305,3,-1,591.0000348706386,938.2922274233115,4.349999959021807,4.6999999180436145,26.999999185907644,7.000000116298908,56.000000930391266,19.000000116298907,3.0000001162989083,10.999999767635021,100.9999976763502,5.0,76.00000046519563,296.0000065127389,0.20999999344348907,0.18000000715255737,0.18000000069141384,0.17000000171661384,0.08999999966621398,0.059999996423721315,0.03999999761581421,0.029999998497962938,0.019999999070167612,0.019999998807907104,55577.999120359804,105.99999842047694,204.99999558739367,301.0,1586.8074449279593,1.5876339412541722,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,108278.00000000001
317,2,-1,272.0000011092052,480.8099722659106,4.360000128149984,0.0,28.999999883701093,9.999999767402183,19.000000116298907,233.99999790661965,76.9999998837011,316.00000383402215,999.0001061907956,999.0001061907956,999.0000145373635,999.0000145373635,0.33000001311302185,0.27000001072883606,0.2700000096797938,0.05999999871253962,0.029999998497962938,0.029999998211860657,0.0,0.0,0.0,0.0,15.000000885573538,99.99999684095387,204.99999558739367,300.0,987.9583275864355,1.7676858496295473,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,219876.0
332,2,-1,63.99999556317918,4626.6401425808845,4.419999950826169,4.900000022351741,16.99999941850546,38.99999965110327,29.99999930220655,4.999999883701092,82.99999639473384,128.00000522821205,3.0000002323649793,322.00000220746733,425.99999046348955,298.00000534974976,0.47999998927116394,0.20999999344348907,0.10000000518560383,0.07999999828338616,0.07000000066757203,0.029999998211860657,0.009999999403953552,0.00999999949932098,0.009999999535083806,0.009999999403953552,6621.0003616682325,105.99999842047694,204.99999558739367,304.0,477.87375434636687,72.29125270767895,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,100770.0
333,7,-1,223.99998890794797,2902.99003667583,4.030000209361312,4.600000014901161,2.0,29.99999930220655,154.99999918590765,50.000000697793446,1.0,31.99999965145253,74.99999976763502,397.99999151867826,156.99999802291856,101.00000081409236,0.25999999046325684,0.23999999463558197,0.20999999792575846,0.11000000300407421,0.10000000333786013,0.029999998211860657,0.019999998807907104,0.01999999899864196,0.019999999070167612,0.009999999403953552,1257.0000673035888,105.99999842047694,204.99999558739367,303.0,343.22512093192245,12.959774858911759,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,216411.0
335,7,-1,240.00001663807805,644.0999619451267,3.970000088661908,4.6999999180436145,2.0,29.99999930220655,1.0,64.0,91.99999860441311,31.99999965145253,106.00000127800739,225.00000371783966,101.00000081409236,156.99999802291856,0.44999998807907104,0.18000000715255737,0.06999999930858615,0.05999999871253962,0.059999996995925876,0.05,0.05,0.029999998497962938,0.029999997711181815,0.009999999403953552,8455.000544273496,105.99999842047694,204.99999558739367,301.0,773.9662676246264,2.6837498463045666,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,187681.0
340,10,-1,240.00001663807805,4535.920132203428,3.740000073015689,4.4000002086162535,2.0,33.99999883701092,155.9999986044131,32.0,1.0,53.00000325310971,49.00000185891984,225.00000371783966,253.00000174448363,156.99999802291856,0.33000001311302185,0.27000001072883606,0.07999999550581002,0.07999999828338616,0.059999996995925876,0.059999996423721315,0.03999999761581421,0.03999999799728392,0.019999999070167612,0.019999998807907104,1494.0000176229134,105.0000023692846,204.99999558739367,304.0,422.25722516167673,18.899669129153935,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,189702.0
344,7,-1,419.000002980989,3265.8601910551947,4.250000055879354,4.600000014901161,11.000000116298908,26.999999185907644,56.000000930391266,3.0000001162989083,81.99999697622839,18.999998838175102,7.00000023236498,219.00000534439454,22.999999651103277,148.00000325636944,0.3100000023841858,0.14000000059604645,0.12999999377727542,0.11999999742507925,0.07000000066757203,0.06999999880790711,0.06999999880790711,0.03999999799728392,0.029999997711181815,0.029999998211860657,17314.000318363687,105.99999842047694,204.99999558739367,304.0,515.9842399041057,7.794415718028155,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,97883.00000000001
347,5,-1,311.9999994453974,2540.1200972340844,4.079999862909319,4.500000111758707,19.000000116298907,26.999999185907644,7.000000116298908,3.0000001162989083,37.00000081409236,10.999999767635021,231.0000020912848,82.00000034854747,101.00000081409236,53.99999837181529,0.17000000178813934,0.1599999964237213,0.15999999101162005,0.15000000214576728,0.11999999399185175,0.07999999523162842,0.059999996423721315,0.03999999799728392,0.039999998140335224,0.029999998211860657,46558.999462456864,0.0,204.99999558739367,303.0,374.06990996001895,8.141412658089992,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,115352.00000000001
356,2,8,486.99999660305906,553.3800053020744,4.179999766051773,4.600000014901161,9.999999767402183,45.999999302206554,4.999999883701092,3.0000001162989083,24.000000930391266,18.999998838175102,53.00000325310971,313.99998454772884,127.00000058149455,255.00000058149453,0.33000001311302185,0.2199999988079071,0.11000000138282769,0.11000000300407421,0.08999999966621398,0.059999996423721315,0.019999998807907104,0.01999999899864196,0.009999999535083806,0.009999999403953552,3115835.8863044903,105.99999842047694,204.99999558739367,301.0,1207.180282906014,1.1363052467116321,700.0000220653599,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,173244.0
370,2,-1,309.9999871054895,589.669965385388,3.5999997913837465,4.3000003054738,3.0000001162989083,4.999999883701092,14.999999651103275,84.00000325636942,175.00000244227707,92.00000011618249,26.99999976763502,100.9999976763502,81.99999697622839,11.000000116298908,0.47999998927116394,0.20000000298023224,0.09000000034570692,0.05999999871253962,0.03999999799728392,0.029999998211860657,0.029999998211860657,0.029999998497962938,0.019999999070167612,0.019999998807907104,9391.00011848974,105.0000023692846,204.99999558739367,301.0,1667.865585443662,1.9021634204947513,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,129500.0
377,2,-1,257.999985718983,6531.720382110389,3.720000032782554,4.4000002086162535,2.0,32.0,1.0,4.0,156.99999802291856,92.00000011618249,123.99999639834282,211.00000255601478,171.00000476825522,87.00000151188581,0.5199999809265137,0.14000000059604645,0.09000000034570692,0.0699999984979629,0.03999999799728392,0.029999998211860657,0.029999998211860657,0.029999998497962938,0.019999999070167612,0.019999998807907104,15758.000740959378,105.0000023692846,204.99999558739367,304.0,719.9718635353724,25.316745154198294,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,340136.0
379,3,-1,362.9999769146667,2284.731003681017,4.639999797344211,4.800000119209288,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0001061907956,999.0001061907956,999.0001061907956,999.0000145373635,999.0000145373635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.00000106268826,105.99999842047694,205.99999808147552,303.0,1177.1628460307916,6.294023789711467,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,72041.0
391,3,-1,385.9999945926246,1583.8193214226267,4.500000111758707,0.0,37.00000081409236,999.0000145373635,999.0000145373635,999.0000145373635,999.0000145373635,999.0001061907956,999.0001061907956,999.0001061907956,999.0000145373635,999.0000145373635,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0000001771147073,99.99999684095387,0.0,303.0,1710.204000291629,4.103158549311964,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,57748.0
394,7,15,511.9999911263584,1279.1299862536478,4.239999886751177,4.600000014901161,14.000000232597817,25.000000348896723,0.0,9.999999767402183,4.999999883701092,136.00000801659178,89.00000092945992,137.00000278837976,124.00000232597816,171.00000476825522,0.3799999952316284,0.1599999964237213,0.15999999101162005,0.07999999828338616,0.059999996995925876,0.059999996423721315,0.029999998211860657,0.01999999899864196,0.019999999070167612,0.019999998807907104,1958.9999293312317,105.99999842047694,204.99999558739367,302.0,1794.7812281511328,2.4983027817107315,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,274159.0
401,2,-1,373.99999154231034,612.3499679797523,4.250000055879354,4.6999999180436145,24.000000930391266,4.999999883701092,9.999999767402183,3.0000001162989083,45.999999302206554,92.00000011618249,53.00000325310971,171.99999825726266,101.00000081409236,132.9999970925273,0.3100000023841858,0.23000000417232513,0.11000000138282769,0.0999999978542327,0.08999999966621398,0.059999996423721315,0.029999998211860657,0.029999998497962938,0.019999999070167612,0.019999998807907104,971041.9597945187,105.99999842047694,204.99999558739367,301.0,1179.763767782621,1.637297827498675,990.0000023155008,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,267951.0
403,3,-1,321.9999901558038,2513.337365372752,3.3299999932944777,4.999999925494195,0.0,4.999999883701092,89.00000034889672,999.0000145373635,999.0000145373635,999.0001061907956,999.0001061907956,999.0001061907956,999.0000145373635,999.0000145373635,0.5600000023841858,0.25,0.19000000553131074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.000003365179445,105.99999842047694,204.00000537186855,303.0,1169.0990032343584,7.8053939973013104,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,43167.0
415,2,-1,429.9999821140661,1853.3720517705801,4.389999741464857,4.500000111758707,4.999999883701092,0.0,94.99999685992948,236.99999616213603,55.000001511885806,92.00000011618249,29.000000464729958,89.00000092945992,114.00000069779345,87.00000151188581,0.4300000071525574,0.15000000596046448,0.09000000034570692,0.07999999828338616,0.059999996995925876,0.05,0.03999999761581421,0.029999998497962938,0.029999997711181815,0.029999998211860657,60297.998957414275,0.0,204.99999558739367,303.0,1344.3099075187974,4.310165918040585,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,279212.0
426,2,-1,356.99997538950953,707.5999498758756,4.119999943375588,4.600000014901161,14.999999651103275,4.999999883701092,29.99999930220655,67.99999767402184,105.99999790661965,162.00000592530697,6.000000348547469,53.00000325310971,302.0000030237716,340.00001069949957,0.27000001072883606,0.23000000417232513,0.23000000760555228,0.07999999828338616,0.07999999599456784,0.029999998211860657,0.019999998807907104,0.01999999899864196,0.019999999070167612,0.019999998807907104,2548.0000411791693,105.99999842047694,204.99999558739367,301.0,1034.7076301781788,1.9820747268190178,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,288596.0
428,7,60,256.0000088736416,5942.060088917846,4.230000015646219,4.800000119209288,14.000000232597817,25.000000348896723,3.0000001162989083,175.00000244227707,279.999986044131,5.0,137.00000278837976,224.0000089460517,11.000000116298908,101.00000081409236,0.3400000035762787,0.27000001072883606,0.19000000553131074,0.03999999914169308,0.03999999799728392,0.03999999761581421,0.03999999761581421,0.01999999899864196,0.019999999070167612,0.009999999403953552,10817.000561099394,105.99999842047694,204.99999558739367,304.0,663.5757413671482,23.211171135787225,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,260877.0
434,2,-1,39.99999833619219,7212.1097130603775,4.030000209361312,4.900000022351741,16.99999941850546,82.99999639473384,38.99999965110327,128.0,3.0000001162989083,336.99999814108014,5.0,102.99999465560548,201.00000220967925,87.00000151188581,0.550000011920929,0.10999999940395355,0.09000000034570692,0.07999999828338616,0.050000001668930066,0.05,0.029999998211860657,0.01999999899864196,0.009999999535083806,0.009999999403953552,4434.999926851626,105.99999842047694,204.99999558739367,304.0,852.5866487551287,180.30273741787067,460.00000354135403,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,237200.0
436,2,-1,494.9999749735576,762.0300539044237,4.040000080466269,4.600000014901161,3.0000001162989083,81.99999697622839,4.999999883701092,221.0000054660487,99.00000197708144,9.999999419087551,53.00000325310971,171.99999825726266,19.000000116298907,91.99999860441311,0.7599999904632568,0.05999999865889549,0.05000000259280191,0.03999999914169308,0.01999999899864196,0.019999998807907104,0.019999998807907104,0.00999999949932098,0.009999999535083806,0.009999999403953552,15327.000958721912,105.99999842047694,204.99999558739367,301.0,1608.9598875928473,1.5394534689605077,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,64966.0
440,2,-1,272.0000011092052,566.9900165254285,3.630000000745058,0.0,12.999999883701092,3.0000001162989083,38.99999965110327,4.999999883701092,999.0000145373635,999.0001061907956,999.0001061907956,999.0001061907956,999.0000145373635,999.0000145373635,0.4300000071525574,0.38999998569488525,0.09000000034570692,0.09000000343322767,0.0,0.0,0.0,0.0,0.0,0.0,9.0,99.99999684095387,204.99999558739367,301.0,512.1750910625026,2.0845217327525942,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,230848.0
455,7,-1,373.99999154231034,5715.259633098966,3.920000137090681,4.500000111758707,0.0,14.999999651103275,26.999999185907644,160.9999956969404,89.00000034889672,20.999999535270042,18.999998838175102,148.00000476348208,4.999999883701092,223.0000043030596,0.2199999988079071,0.1899999976158142,0.10000000518560383,0.09000000343322767,0.07999999599456784,0.07999999523162842,0.06999999880790711,0.07000000066757203,0.05999999542236363,0.029999998211860657,5856.999810133034,0.0,204.99999558739367,304.0,590.7200162563157,15.281444696592713,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,146824.0
456,2,-1,256.0000088736416,6531.720382110389,3.8399999761581425,4.099999903142454,0.0,4.999999883701092,159.99999627843493,89.00000034889672,94.99999685992948,92.00000011618249,18.999998838175102,222.0000045311171,101.00000081409236,57.99999976740219,0.36000001430511475,0.36000001430511475,0.05000000259280191,0.04999999892711635,0.03999999799728392,0.03999999761581421,0.029999998211860657,0.029999998497962938,0.029999997711181815,0.019999998807907104,79803.00399553069,105.0000023692846,204.99999558739367,304.0,801.1919236140411,25.51452690739704,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,211502.0
464,2,-1,307.9999747655816,521.6300113367,3.8299998070299655,4.6999999180436145,1.0,2.0,32.99999941850546,32.0,91.99999860441311,157.0000023236498,225.00000371783966,67.99999918672258,112.00000186078253,182.99999779032075,0.25999999046325684,0.23000000417232513,0.15999999101162005,0.0999999978542327,0.07999999599456784,0.05,0.05,0.03999999799728392,0.029999997711181815,0.019999998807907104,39263.99893350379,105.99999842047694,204.99999558739367,301.0,1117.5849689416118,1.693601515228608,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,202118.0
473,2,-1,431.99999445397395,666.7800182738956,4.0,4.3000003054738,4.999999883701092,93.99999744142401,84.00000325636942,0.0,28.999999883701093,94.99999930290507,92.00000011618249,171.00000348547468,57.99999976740219,101.00000081409236,0.4300000071525574,0.11999999731779099,0.10000000518560383,0.0999999978542327,0.07999999599456784,0.05,0.03999999761581421,0.029999998497962938,0.029999997711181815,0.029999998211860657,93333.99907112191,105.0000023692846,204.99999558739367,301.0,1231.4940499127497,1.5434718951081552,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,417951.0
485,2,26,299.9999963950831,530.7000027077103,3.6700000812113274,4.099999903142454,4.999999883701092,28.999999883701093,0.0,230.0000002325978,94.99999685992948,100.9999976763502,222.0000045311171,58.00000313692722,112.00000186078253,114.00000069779345,0.5699999928474426,0.07000000029802322,0.05999999879002577,0.04999999892711635,0.03999999799728392,0.03999999761581421,0.03999999761581421,0.03999999799728392,0.039999998140335224,0.029999998211860657,12811.00062751741,105.0000023692846,204.99999558739367,301.0,1072.1191274471057,1.769001617483202,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,232724.0
501,7,-1,283.0000157368488,5125.589882651197,4.139999983608723,4.600000014901161,2.0,98.00000255857599,18.00000069779345,25.999999767402183,137.9999941850546,8.00000011618249,80.99999814108017,120.99999721162025,290.00001000170613,16.0,0.23999999463558197,0.20000000298023224,0.1500000034570692,0.1299999918460843,0.10000000333786013,0.059999996423721315,0.05,0.029999998497962938,0.019999999070167612,0.019999998807907104,1946.9998836356372,105.99999842047694,204.99999558739367,304.0,763.2222299569952,18.1116207083254,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,437874.0
502,2,-1,639.0000470718959,907.1800071072146,4.209999975413084,4.4000002086162535,3.0000001162989083,99.00000197708144,4.999999883701092,221.0000054660487,81.99999697622839,219.00000534439454,92.00000011618249,202.99999976763502,172.0000041867607,52.99999895330983,0.7599999904632568,0.05999999865889549,0.05000000259280191,0.02999999935626981,0.029999998497962938,0.019999998807907104,0.009999999403953552,0.00999999949932098,0.009999999535083806,0.009999999403953552,56893.000273819336,105.0000023692846,204.99999558739367,301.0,1766.8591582519225,1.4196881131693708,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,257989.0
503,2,-1,456.9999889772733,1732.325955417656,4.429999821931126,4.800000119209288,24.000000930391266,9.999999767402183,3.0000001162989083,4.999999883701092,91.99999860441311,53.00000325310971,106.99999604979536,154.00000313692723,111.00000244227708,45.999999302206554,0.3799999952316284,0.2199999988079071,0.16999999585151693,0.07999999828338616,0.03999999799728392,0.019999998807907104,0.019999998807907104,0.01999999899864196,0.019999999070167612,0.019999998807907104,50679.00173023358,105.99999842047694,204.99999558739367,303.0,1355.3475131659945,3.790645903422354,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,179741.0
539,2,-1,425.0000045061461,1827.7716917500686,3.5800000491738313,4.199999806284907,4.0,2.0,32.0,89.00000034889672,145.00000500085306,211.00000255601478,157.0000023236498,348.99999488797044,91.99999860441311,92.99999802291856,0.3400000035762787,0.25,0.18000000069141384,0.0699999984979629,0.059999996995925876,0.029999998211860657,0.019999998807907104,0.01999999899864196,0.009999999535083806,0.009999999403953552,2577.999883369965,105.0000023692846,204.99999558739367,303.0,1421.0877434470412,4.300640571609689,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,245284.99999999997
540,2,-1,272.0000011092052,1147.5899905398062,3.640000169873235,4.500000111758707,8.0,80.99999755772292,25.999999767402183,2.0,120.99999662733167,285.9999822240791,138.0000124315264,1.0,350.00000488455413,101.00000081409236,0.6100000143051147,0.12999999523162842,0.11000000138282769,0.07999999828338616,0.01999999899864196,0.009999999403953552,0.009999999403953552,0.00999999949932098,0.009999999535083806,0.009999999403953552,3383.999778695173,0.0,204.99999558739367,302.0,1505.9002162856348,4.219083285422164,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,247739.0
546,7,-1,548.0000002773013,548.8499800490033,3.909999967962504,4.500000111758707,3.0000001162989083,4.999999883701092,81.99999697622839,11.000000116298908,9.999999767402183,171.99999825726266,92.00000011618249,53.00000325310971,101.00000081409236,38.99999965110327,0.6100000143051147,0.15000000596046448,0.05000000259280191,0.04999999892711635,0.03999999799728392,0.029999998211860657,0.029999998211860657,0.01999999899864196,0.019999999070167612,0.009999999403953552,94177.00314272338,0.0,204.99999558739367,301.0,1072.8992530607811,1.0015533458692185,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,725892.0
547,2,-1,404.9999875907668,589.669965385388,4.439999991059303,4.800000119209288,14.999999651103275,4.999999883701092,91.99999860441311,139.9999930220655,67.99999767402184,62.00000081327743,365.00000046472996,6.000000348547469,101.00000081409236,57.99999976740219,0.5600000023841858,0.17000000178813934,0.05000000259280191,0.04999999892711635,0.050000001668930066,0.03999999761581421,0.019999998807907104,0.01999999899864196,0.019999999070167612,0.019999998807907104,61721.999301725264,105.99999842047694,204.99999558739367,301.0,937.1594380301215,1.4559758729325136,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,284698.0
550,7,47,1007.9999988907948,975.2200148903073,3.7900000245869157,4.500000111758707,32.0,2.0,25.999999767402183,4.0,156.99999802291856,80.99999814108017,1.0,92.00000011618249,256.0,210.99999639473384,0.38999998569488525,0.27000001072883606,0.11000000138282769,0.04999999892711635,0.050000001668930066,0.029999998211860657,0.029999998211860657,0.01999999899864196,0.019999999070167612,0.019999998807907104,10005.000552243659,0.0,204.99999558739367,301.0,1613.4741055840427,0.9674805466628068,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,317470.0
